;fixed_time;0BC-T1;0BC-T2;0BC-T3;0BC-T4;09F-T1;09F-T2;09F-T3;146-T1;146-T2;146-T3;146-T4;09F-T4;real_time
160;2021-03-01 15:44:39;-72,61;-73,58;-72,22;-77,86;-77,47;-76,5;-78,83;-74,36;-76,11;-74,16;-78,64;18,15;2021-03-01 15:44:39
161;2021-03-01 15:45:40;-72,8;-73,77;-72,22;-78,05;-77,47;-76,69;-79,22;-74,94;-76,3;-74,55;-78,83;18,35;2021-03-01 15:45:40
162;2021-03-01 15:46:41;-72,61;-73,77;-72,41;-78,25;-77,28;-76,69;-79,03;-74,94;-76,69;-74,75;-78,83;18,35;2021-03-01 15:46:41
163;2021-03-01 15:47:42;-72,8;-73,77;-72,41;-78,25;-77,47;-76,69;-79,22;-75,33;-76,89;-74,94;-78,64;18,55;2021-03-01 15:47:42
164;2021-03-01 15:48:42;-72,8;-73,97;-72,61;-78,44;-77,47;-76,89;-79,03;-75,53;-76,89;-75,14;-78,44;18,35;2021-03-01 15:48:42
165;2021-03-01 15:49:43;-73;-74,16;-72,61;-78,64;-77,47;-76,89;-79,03;-75,91;-77,08;-75,33;-79,22;18,35;2021-03-01 15:49:43
166;2021-03-01 15:50:44;-73;-74,16;-72,61;-78,64;-77,67;-77,08;-79,42;-75,91;-77,08;-75,33;-79,22;18,15;2021-03-01 15:50:44
167;2021-03-01 15:51:45;-73,19;-74,16;-72,61;-78,83;-77,67;-77,28;-79,42;-75,91;-77,08;-75,53;-79,03;18,55;2021-03-01 15:51:45
168;2021-03-01 15:52:46;-73;-74,16;-72,8;-79,03;-77,67;-77,28;-79,22;-76,11;-77,47;-75,72;-79,42;18,55;2021-03-01 15:52:46
169;2021-03-01 15:53:46;-73,19;-74,36;-72,8;-79,03;-78,05;-77,28;-79,61;-76,11;-77,67;-75,91;-79,22;18,35;2021-03-01 15:53:46
170;2021-03-01 15:54:47;-73,19;-74,55;-72,8;-79,22;-78,25;-77,47;-79,81;-76,5;-78,05;-75,91;-79,61;18,55;2021-03-01 15:54:47
171;2021-03-01 15:55:48;-73,19;-74,75;-73;-79,42;-78,25;-77,47;-79,81;-76,69;-78,05;-76,11;-79,61;18,55;2021-03-01 15:55:48
172;2021-03-01 15:56:49;-73,39;-74,75;-73,19;-79,42;-78,25;-77,67;-79,98;-76,69;-77,86;-76,11;-79,61;18,35;2021-03-01 15:56:49
173;2021-03-01 15:57:50;-73,39;-74,75;-73,19;-79,61;-78,05;-77,67;-79,81;-76,69;-77,67;-76,11;-79,61;18,35;2021-03-01 15:57:50
174;2021-03-01 15:58:50;-73,39;-74,75;-73,19;-79,81;-78,44;-77,86;-80,17;-76,5;-77,67;-76,11;-79,42;18,35;2021-03-01 15:58:50
175;2021-03-01 15:59:51;-73,39;-74,94;-73,39;-79,81;-78,44;-77,86;-80,56;-76,3;-77,47;-76,11;-79,81;18,55;2021-03-01 15:59:51
176;2021-03-01 16:00:52;-73,39;-75,14;-73,58;-79,98;-78,64;-78,05;-80,56;-76,3;-77,08;-75,72;-79,61;18,35;2021-03-01 16:00:52
177;2021-03-01 16:01:53;-73,39;-75,14;-73,58;-79,98;-79,03;-78,05;-80,56;-76,3;-77,08;-75,72;-79,03;18,55;2021-03-01 16:01:53
178;2021-03-01 16:02:53;-73,58;-75,14;-73,58;-80,17;-78,64;-78,25;-80,75;-76,3;-77,67;-76,3;-79,22;18,55;2021-03-01 16:02:53
179;2021-03-01 16:03:54;-73,58;-75,33;-73,58;-80,17;-78,83;-78,25;-80,56;-77,08;-77,86;-77,28;-79,61;18,35;2021-03-01 16:03:54
180;2021-03-01 16:04:55;-73,39;-75,14;-73,58;-79,98;-79,03;-78,25;-80,56;-77,86;-78,25;-78,64;-79,42;18,55;2021-03-01 16:04:55
181;2021-03-01 16:05:56;-73,19;-75,14;-73,58;-79,81;-79,22;-78,44;-80,95;-78,05;-78,44;-78,83;-79,22;18,55;2021-03-01 16:05:56
182;2021-03-01 16:06:57;-72,8;-75,14;-73,58;-79,61;-79,22;-78,64;-81,34;-78,25;-78,64;-78,83;-78,83;18,35;2021-03-01 16:06:57
183;2021-03-01 16:07:57;-72,8;-75,14;-73,39;-79,42;-79,42;-78,44;-80,95;-77,86;-78,64;-78,44;-79,42;18,55;2021-03-01 16:07:57
184;2021-03-01 16:08:58;-72,61;-75,14;-73,39;-79,42;-79,22;-78,64;-81,14;-78,25;-78,44;-78,44;-79,42;18,55;2021-03-01 16:08:58
185;2021-03-01 16:09:59;-72,41;-74,94;-73,19;-79,22;-79,42;-78,64;-80,95;-78,05;-78,44;-78,05;-79,03;18,55;2021-03-01 16:09:59
186;2021-03-01 16:11:00;-72,22;-75,14;-73,19;-79,22;-79,22;-78,64;-80,95;-77,86;-78,25;-77,67;-79,22;18,35;2021-03-01 16:11:00
187;2021-03-01 16:12:01;-72,22;-75,14;-73,19;-79,03;-79,03;-78,64;-80,56;-77,47;-78,05;-77,86;-79,42;18,55;2021-03-01 16:12:01
188;2021-03-01 16:13:01;-72,22;-74,94;-73,19;-79,22;-78,83;-78,44;-80,36;-77,47;-78,05;-77,67;-79,42;18,35;2021-03-01 16:13:01
189;2021-03-01 16:14:02;-72,22;-75,14;-73;-79,03;-78,83;-78,44;-80,17;-77,47;-78,05;-77,47;-79,61;18,35;2021-03-01 16:14:02
190;2021-03-01 16:15:03;-72,22;-75,14;-73,19;-78,83;-78,83;-78,44;-80,36;-77,08;-77,67;-77,47;-79,22;18,35;2021-03-01 16:15:03
191;2021-03-01 16:16:04;-72,41;-75,14;-73,19;-79,03;-78,83;-78,25;-79,98;-77,28;-77,86;-77,08;-79,81;18,35;2021-03-01 16:16:04
192;2021-03-01 16:17:04;-72,41;-75,14;-73,19;-79,03;-78,83;-78,44;-80,17;-77,28;-77,67;-77,08;-79,61;18,35;2021-03-01 16:17:04
193;2021-03-01 16:18:05;-72,41;-75,14;-73,19;-79,03;-78,64;-78,25;-79,81;-77,08;-77,86;-77,08;-79,61;18,35;2021-03-01 16:18:05
194;2021-03-01 16:19:06;-72,41;-75,14;-73,19;-78,83;-78,83;-78,25;-79,98;-76,89;-77,67;-76,89;-79,42;18,35;2021-03-01 16:19:06
195;2021-03-01 16:20:07;-72,41;-75,14;-73,19;-79,03;-78,64;-78,44;-79,98;-76,5;-77,28;-76,69;-79,42;18,35;2021-03-01 16:20:07
196;2021-03-01 16:21:08;-72,61;-75,14;-73,19;-78,83;-78,83;-78,44;-80,36;-76,69;-77,47;-76,69;-79,81;18,35;2021-03-01 16:21:08
197;2021-03-01 16:22:08;-72,61;-75,33;-73,39;-78,83;-78,64;-78,25;-79,98;-76,69;-77,08;-76,69;-79,42;18,35;2021-03-01 16:22:08
198;2021-03-01 16:23:09;-72,61;-75,33;-73,39;-78,83;-78,83;-78,44;-80,36;-76,5;-77,08;-76,5;-79,42;18,35;2021-03-01 16:23:09
199;2021-03-01 16:24:10;-72,61;-75,33;-73,39;-78,83;-78,83;-78,44;-79,98;-76,3;-77,08;-76,5;-79,81;18,35;2021-03-01 16:24:10
200;2021-03-01 16:25:11;-72,61;-75,33;-73,39;-78,83;-78,64;-78,44;-80,36;-76,3;-77,08;-76,3;-79,61;18,15;2021-03-01 16:25:11
201;2021-03-01 16:26:12;-72,8;-75,33;-73,39;-78,64;-79,03;-78,44;-80,17;-76,69;-77,28;-76,69;-79,81;17,95;2021-03-01 16:26:12
202;2021-03-01 16:27:12;-72,61;-75,53;-73,39;-78,64;-78,83;-78,44;-80,17;-76,5;-77,47;-76,11;-79,81;18,15;2021-03-01 16:27:12
203;2021-03-01 16:28:13;-72,8;-75,53;-73,58;-78,64;-78,83;-78,44;-79,98;-76,3;-77,08;-76,5;-79,98;18,15;2021-03-01 16:28:13
204;2021-03-01 16:29:14;-72,8;-75,33;-73,58;-78,64;-79,03;-78,64;-79,98;-76,3;-77,08;-76,3;-79,81;17,95;2021-03-01 16:29:14
205;2021-03-01 16:30:15;-73;-75,53;-73,77;-78,64;-79,03;-78,64;-80,56;-76,5;-77,08;-76,3;-79,61;18,15;2021-03-01 16:30:15
206;2021-03-01 16:31:16;-73;-75,53;-73,77;-78,64;-78,83;-78,64;-80,36;-76,3;-77,28;-76,3;-80,17;17,95;2021-03-01 16:31:16
207;2021-03-01 16:32:17;-73;-75,53;-73,77;-78,44;-79,22;-78,64;-80,17;-76,3;-77,28;-76,11;-79,98;18,15;2021-03-01 16:32:17
208;2021-03-01 16:33:17;-73;-75,53;-73,77;-78,44;-79,03;-78,44;-80,36;-76,3;-77,08;-76,3;-80,17;18,15;2021-03-01 16:33:17
209;2021-03-01 16:34:18;-73,39;-75,53;-73,77;-78,44;-79,03;-78,83;-80,56;-76,5;-77,28;-76,3;-80,17;18,15;2021-03-01 16:34:18
210;2021-03-01 16:35:19;-73,19;-75,72;-73,97;-78,44;-79,22;-78,83;-80,36;-76,5;-77,28;-76,3;-80,17;18,15;2021-03-01 16:35:19
211;2021-03-01 16:36:20;-73,39;-75,72;-73,97;-78,64;-79,22;-78,64;-80,36;-76,5;-77,47;-76,3;-79,81;18,15;2021-03-01 16:36:20
212;2021-03-01 16:37:20;-73,39;-75,72;-73,97;-78,64;-79,22;-78,83;-80,75;-76,5;-77,08;-76,3;-79,81;17,95;2021-03-01 16:37:20
213;2021-03-01 16:38:21;-73,39;-75,72;-73,97;-78,64;-79,22;-78,83;-80,36;-76,5;-77,28;-76,3;-80,36;17,95;2021-03-01 16:38:21
214;2021-03-01 16:39:22;-73,58;-75,91;-73,97;-78,64;-79,03;-78,64;-80,56;-76,5;-77,47;-76,11;-80,17;18,15;2021-03-01 16:39:22
215;2021-03-01 16:40:23;-73,39;-75,91;-74,16;-78,64;-79,42;-78,83;-80,56;-76,69;-77,28;-76,3;-80,17;17,95;2021-03-01 16:40:23
216;2021-03-01 16:41:24;-73,58;-75,91;-73,97;-78,83;-79,22;-78,83;-80,75;-76,69;-77,47;-76,5;-79,98;17,95;2021-03-01 16:41:24
217;2021-03-01 16:42:24;-73,58;-75,91;-74,16;-78,83;-79,22;-79,03;-80,56;-76,3;-77,28;-76,5;-79,98;18,15;2021-03-01 16:42:24
218;2021-03-01 16:43:25;-73,58;-75,91;-74,16;-78,83;-79,22;-78,83;-80,56;-76,69;-77,28;-76,5;-79,98;18,15;2021-03-01 16:43:25
219;2021-03-01 16:44:26;-73,77;-75,91;-74,36;-78,83;-79,42;-79,03;-80,56;-76,69;-77,47;-76,5;-80,17;17,95;2021-03-01 16:44:26
220;2021-03-01 16:45:27;-73,77;-76,11;-74,36;-78,83;-79,42;-79,03;-80,56;-76,69;-77,67;-76,5;-80,56;17,95;2021-03-01 16:45:27
221;2021-03-01 16:46:28;-73,97;-76,11;-74,36;-78,83;-79,61;-79,03;-80,75;-76,89;-77,67;-76,5;-80,17;17,95;2021-03-01 16:46:28
222;2021-03-01 16:47:28;-73,97;-76,11;-74,36;-79,03;-79,22;-79,22;-80,75;-76,89;-77,67;-76,5;-80,75;17,95;2021-03-01 16:47:28
223;2021-03-01 16:48:29;-73,97;-76,11;-74,36;-79,03;-79,61;-79,22;-80,75;-77,08;-77,67;-76,69;-80,95;17,95;2021-03-01 16:48:29
224;2021-03-01 16:49:30;-73,97;-76,3;-74,55;-79,03;-79,61;-79,22;-80,75;-76,69;-78,05;-76,69;-80,36;17,95;2021-03-01 16:49:30
225;2021-03-01 16:52:32;-74,16;-76,5;-74,75;-79,03;-79,81;-79,22;-80,75;-77,28;-78,05;-76,89;-80,36;17,95;2021-03-01 16:52:32
226;2021-03-01 16:53:33;-74,16;-76,3;-74,55;-79,22;-79,81;-79,22;-80,95;-77,28;-78,05;-76,89;-80,17;17,75;2021-03-01 16:53:33
227;2021-03-01 16:54:34;-74,16;-76,5;-74,75;-79,22;-79,81;-79,22;-81,14;-77,28;-78,25;-76,89;-80,75;17,95;2021-03-01 16:54:34
228;2021-03-01 16:55:35;-74,36;-76,5;-74,94;-79,42;-79,98;-79,42;-80,95;-77,28;-78,25;-77,08;-80,75;17,75;2021-03-01 16:55:35
229;2021-03-01 16:56:36;-74,36;-76,5;-74,75;-79,42;-79,81;-79,42;-81,14;-77,28;-78,25;-76,89;-80,75;18,15;2021-03-01 16:56:36
230;2021-03-01 16:57:36;-74,36;-76,5;-74,94;-79,42;-79,81;-79,42;-80,95;-77,67;-78,44;-77,08;-80,95;17,75;2021-03-01 16:57:36
231;2021-03-01 16:58:37;-74,55;-76,69;-74,94;-79,61;-79,61;-79,42;-81,14;-77,67;-78,25;-77,08;-80,75;17,75;2021-03-01 16:58:37
232;2021-03-01 16:59:38;-74,55;-76,69;-75,14;-79,61;-79,81;-79,42;-80,95;-77,28;-78,64;-77,28;-80,75;17,95;2021-03-01 16:59:38
233;2021-03-01 17:00:39;-74,55;-76,69;-74,94;-79,61;-79,98;-79,61;-81,14;-77,67;-78,83;-77,47;-81,14;17,95;2021-03-01 17:00:39
234;2021-03-01 17:01:40;-74,55;-76,69;-75,14;-79,61;-79,98;-79,61;-81,34;-77,86;-78,83;-77,28;-80,95;17,75;2021-03-01 17:01:40
235;2021-03-01 17:02:40;-74,75;-76,89;-75,14;-79,61;-80,17;-79,81;-81,14;-77,86;-78,83;-77,47;-80,95;17,75;2021-03-01 17:02:40
236;2021-03-01 17:03:41;-74,75;-76,89;-75,14;-79,81;-80,36;-79,61;-81,73;-78,05;-79,03;-77,67;-81,53;17,75;2021-03-01 17:03:41
237;2021-03-01 17:04:42;-74,75;-76,89;-75,33;-79,81;-80,17;-79,61;-81,34;-78,05;-79,03;-77,47;-80,95;17,95;2021-03-01 17:04:42
238;2021-03-01 17:05:43;-74,94;-76,89;-75,33;-79,81;-80,36;-79,81;-81,34;-78,44;-79,03;-77,67;-81,34;17,75;2021-03-01 17:05:43
239;2021-03-01 17:06:44;-74,94;-76,89;-75,33;-80,17;-80,36;-79,81;-81,34;-78,05;-79,22;-77,67;-80,95;17,75;2021-03-01 17:06:44
240;2021-03-01 17:07:44;-75,14;-77,08;-75,33;-80,17;-80,17;-79,81;-81,34;-78,44;-79,22;-77,86;-81,14;17,75;2021-03-01 17:07:44
241;2021-03-01 17:08:45;-75,14;-77,08;-75,53;-80,17;-80,36;-79,81;-81,73;-78,25;-79,22;-77,86;-81,14;17,95;2021-03-01 17:08:45
242;2021-03-01 17:09:46;-75,14;-77,08;-75,53;-80,36;-80,36;-79,81;-81,53;-78,25;-79,42;-78,05;-81,34;17,75;2021-03-01 17:09:46
243;2021-03-01 17:10:47;-75,14;-77,08;-75,53;-80,36;-80,36;-79,98;-81,73;-78,44;-79,42;-78,05;-81,34;17,75;2021-03-01 17:10:47
244;2021-03-01 17:11:47;-75,14;-77,28;-75,72;-80,56;-80,56;-79,98;-81,53;-78,64;-79,42;-78,05;-81,53;17,95;2021-03-01 17:11:47
245;2021-03-01 17:12:48;-75,33;-77,08;-75,72;-80,56;-80,75;-79,98;-81,53;-78,64;-79,98;-78,05;-81,34;17,75;2021-03-01 17:12:48
246;2021-03-01 17:13:49;-75,14;-77,28;-75,72;-80,56;-80,75;-80,17;-81,73;-78,83;-79,61;-78,05;-81,92;17,75;2021-03-01 17:13:49
247;2021-03-01 17:14:50;-75,33;-77,28;-75,72;-80,75;-80,75;-79,98;-81,92;-78,83;-79,98;-78,25;-81,53;17,95;2021-03-01 17:14:50
248;2021-03-01 17:15:51;-75,33;-77,28;-75,72;-80,95;-80,75;-80,17;-81,92;-79,03;-80,17;-78,44;-81,73;17,56;2021-03-01 17:15:51
249;2021-03-01 17:16:51;-75,33;-77,47;-75,72;-80,95;-80,56;-80,17;-81,92;-79,22;-80,17;-78,44;-81,73;17,75;2021-03-01 17:16:51
250;2021-03-01 17:17:52;-75,53;-77,47;-75,91;-81,14;-80,75;-80,36;-82,12;-79,22;-80,17;-78,64;-81,92;17,75;2021-03-01 17:17:52
251;2021-03-01 17:18:53;-75,53;-77,47;-75,91;-81,14;-80,95;-80,36;-81,92;-79,22;-80,36;-78,83;-81,73;17,75;2021-03-01 17:18:53
252;2021-03-01 17:19:54;-75,53;-77,47;-76,11;-81,14;-80,75;-80,36;-81,92;-79,22;-80,17;-78,64;-81,73;17,75;2021-03-01 17:19:54
253;2021-03-01 17:20:55;-75,72;-77,47;-76,11;-81,34;-80,95;-80,56;-82,31;-79,22;-79,98;-78,64;-81,53;17,75;2021-03-01 17:20:55
254;2021-03-01 17:21:55;-75,72;-77,67;-76,11;-81,34;-80,95;-80,36;-82,12;-78,83;-79,61;-78,44;-81,53;17,75;2021-03-01 17:21:55
255;2021-03-01 17:22:56;-75,72;-77,86;-76,3;-81,53;-80,95;-80,56;-82,12;-78,64;-79,61;-78,25;-81,92;17,75;2021-03-01 17:22:56
256;2021-03-01 17:23:57;-75,72;-77,67;-76,11;-81,53;-80,95;-80,36;-82,5;-78,64;-79,03;-78,25;-81,92;17,75;2021-03-01 17:23:57
257;2021-03-01 17:24:58;-75,91;-77,67;-76,3;-81,53;-80,95;-80,75;-82,5;-78,44;-79,61;-78,25;-80,95;17,75;2021-03-01 17:24:58
258;2021-03-01 17:25:59;-75,72;-77,86;-76,3;-81,53;-81,14;-80,56;-82,5;-78,64;-79,61;-79,03;-81,14;17,95;2021-03-01 17:25:59
259;2021-03-01 17:26:59;-75,72;-77,67;-76,11;-81,53;-81,34;-80,56;-82,7;-79,42;-79,98;-79,98;-81,34;17,75;2021-03-01 17:26:59
260;2021-03-01 17:28:00;-75,53;-77,67;-76,11;-81,34;-81,14;-80,75;-82,5;-79,98;-80,17;-80,56;-81,53;17,56;2021-03-01 17:28:00
261;2021-03-01 17:29:01;-75,33;-77,67;-76,11;-81,14;-80,95;-80,75;-82,7;-79,98;-80,36;-81,14;-81,34;17,75;2021-03-01 17:29:01
262;2021-03-01 17:30:02;-75,33;-77,67;-76,11;-80,95;-81,53;-80,95;-82,89;-79,98;-80,17;-80,75;-80,95;17,75;2021-03-01 17:30:02
263;2021-03-01 17:31:03;-74,94;-77,67;-75,91;-80,75;-81,34;-80,95;-82,7;-79,98;-80,17;-80,75;-81,34;17,56;2021-03-01 17:31:03
264;2021-03-01 17:32:03;-74,94;-77,67;-75,91;-80,56;-81,34;-80,95;-82,7;-79,81;-80,17;-80,17;-81,53;17,56;2021-03-01 17:32:03
265;2021-03-01 17:33:04;-74,75;-77,47;-75,72;-80,56;-81,34;-80,95;-82,5;-79,61;-80,17;-79,98;-81,14;17,56;2021-03-01 17:33:04
266;2021-03-01 17:34:05;-74,75;-77,47;-75,72;-80,56;-81,14;-80,75;-82,5;-79,61;-79,98;-79,81;-81,34;17,75;2021-03-01 17:34:05
267;2021-03-01 17:35:06;-74,75;-77,47;-75,72;-80,56;-80,95;-80,75;-82,31;-79,42;-79,42;-79,42;-81,53;17,56;2021-03-01 17:35:06
268;2021-03-01 17:36:07;-74,75;-77,47;-75,72;-80,36;-81,14;-80,75;-82,12;-79,22;-79,81;-79,42;-81,53;17,56;2021-03-01 17:36:07
269;2021-03-01 17:37:07;-74,94;-77,47;-75,72;-80,36;-80,95;-80,75;-81,92;-79,03;-79,42;-79,22;-81,34;17,36;2021-03-01 17:37:07
270;2021-03-01 17:38:08;-74,94;-77,67;-75,91;-80,36;-80,95;-80,56;-81,92;-78,64;-79,61;-79,03;-81,73;17,36;2021-03-01 17:38:08
271;2021-03-01 17:39:09;-74,94;-77,47;-75,72;-80,36;-80,75;-80,56;-81,73;-78,83;-79,61;-79,03;-81,53;17,75;2021-03-01 17:39:09
272;2021-03-01 17:40:10;-75,14;-77,67;-75,91;-80,36;-80,95;-80,75;-81,73;-78,83;-79,61;-79,03;-81,53;17,36;2021-03-01 17:40:10
273;2021-03-01 17:41:11;-75,14;-77,67;-75,91;-80,36;-80,75;-80,36;-81,73;-78,64;-79,22;-78,83;-81,53;17,36;2021-03-01 17:41:11
274;2021-03-01 17:42:11;-75,14;-77,67;-75,91;-80,36;-80,75;-80,56;-81,73;-78,64;-79,42;-78,83;-81,53;17,36;2021-03-01 17:42:11
275;2021-03-01 17:43:12;-75,14;-77,67;-75,91;-80,17;-80,75;-80,56;-81,73;-78,64;-79,42;-78,83;-81,34;17,36;2021-03-01 17:43:12
276;2021-03-01 17:44:13;-75,33;-77,67;-76,11;-80,36;-80,95;-80,56;-81,73;-78,44;-79,61;-78,83;-81,34;17,36;2021-03-01 17:44:13
277;2021-03-01 17:46:15;-75,33;-77,86;-76,11;-80,17;-80,75;-80,56;-81,73;-78,83;-79,61;-78,83;-81,14;17,36;2021-03-01 17:46:15
278;2021-03-01 17:47:16;-75,53;-77,67;-76,11;-80,36;-81,14;-80,56;-81,73;-78,64;-79,42;-78,64;-81,73;17,36;2021-03-01 17:47:16
279;2021-03-01 17:48:16;-75,53;-77,86;-76,11;-80,17;-80,75;-80,56;-81,73;-78,64;-79,61;-78,83;-81,92;17,36;2021-03-01 17:48:16
280;2021-03-01 17:49:17;-75,33;-77,86;-76,3;-80,17;-80,95;-80,56;-82,12;-78,83;-79,61;-78,64;-81,34;17,36;2021-03-01 17:49:17
281;2021-03-01 17:50:18;-75,53;-77,86;-76,3;-80,17;-80,95;-80,75;-81,73;-78,83;-79,42;-78,64;-81,53;17,36;2021-03-01 17:50:18
282;2021-03-01 17:51:19;-75,53;-77,86;-76,11;-80,36;-80,95;-80,75;-81,92;-78,83;-79,42;-78,44;-81,92;17,16;2021-03-01 17:51:19
283;2021-03-01 17:52:20;-75,72;-77,86;-76,11;-80,36;-80,95;-80,75;-82,31;-79,03;-79,81;-78,64;-81,73;17,36;2021-03-01 17:52:20
284;2021-03-01 17:53:20;-75,53;-78,05;-76,11;-80,36;-80,75;-80,75;-81,92;-78,83;-79,61;-78,44;-81,53;17,36;2021-03-01 17:53:20
285;2021-03-01 17:54:21;-75,72;-78,05;-76,3;-80,36;-80,95;-80,95;-82,12;-78,64;-79,61;-78,44;-81,92;17,36;2021-03-01 17:54:21
286;2021-03-01 17:55:22;-75,72;-78,05;-76,3;-80,56;-80,95;-80,95;-82,31;-78,83;-79,42;-78,44;-81,92;17,16;2021-03-01 17:55:22
287;2021-03-01 17:56:23;-75,91;-78,05;-76,3;-80,56;-80,95;-80,75;-82,12;-78,44;-79,81;-78,64;-81,73;17,36;2021-03-01 17:56:23
288;2021-03-01 17:57:24;-75,91;-78,05;-76,5;-80,56;-80,95;-80,75;-82,31;-78,83;-79,81;-78,83;-81,73;17,56;2021-03-01 17:57:24
289;2021-03-01 17:58:24;-75,91;-78,05;-76,5;-80,75;-81,34;-80,75;-82,31;-78,83;-79,98;-78,44;-82,12;17,36;2021-03-01 17:58:24
290;2021-03-01 17:59:25;-75,91;-78,05;-76,5;-80,75;-81,34;-80,75;-82,12;-79,03;-79,81;-78,64;-82,12;17,36;2021-03-01 17:59:25
291;2021-03-01 18:00:26;-76,11;-78,25;-76,69;-80,95;-81,34;-80,95;-81,92;-78,64;-79,98;-78,64;-81,92;17,36;2021-03-01 18:00:26
292;2021-03-01 18:01:27;-76,11;-78,25;-76,5;-80,95;-81,53;-80,95;-82,31;-78,83;-79,81;-78,64;-82,12;17,36;2021-03-01 18:01:27
293;2021-03-01 18:02:28;-76,11;-78,25;-76,69;-80,75;-81,34;-80,95;-82,7;-79,03;-79,98;-78,64;-82,12;17,36;2021-03-01 18:02:28
294;2021-03-01 18:03:28;-76,11;-78,25;-76,69;-80,95;-81,14;-81,14;-82,31;-79,03;-79,81;-78,83;-82,12;17,16;2021-03-01 18:03:28
295;2021-03-01 18:04:29;-76,3;-78,25;-76,69;-80,95;-81,53;-81,14;-81,92;-79,22;-80,17;-78,64;-82,12;17,16;2021-03-01 18:04:29
296;2021-03-01 18:05:30;-76,11;-78,25;-76,69;-81,14;-81,34;-80,95;-82,12;-79,22;-80,36;-78,83;-82,12;17,36;2021-03-01 18:05:30
297;2021-03-01 18:06:31;-76,3;-78,44;-76,69;-81,14;-81,53;-81,14;-82,5;-79,42;-80,17;-79,03;-81,92;17,16;2021-03-01 18:06:31
298;2021-03-01 18:07:32;-76,3;-78,44;-76,69;-81,14;-81,53;-81,14;-82,31;-79,42;-80,17;-79,03;-82,31;17,16;2021-03-01 18:07:32
299;2021-03-01 18:08:32;-76,3;-78,44;-76,89;-81,14;-81,73;-80,95;-82,5;-79,61;-80,36;-79,03;-82,12;17,16;2021-03-01 18:08:32
300;2021-03-01 18:09:33;-76,5;-78,44;-76,89;-81,34;-81,14;-81,14;-82,5;-79,42;-80,75;-79,03;-81,92;17,16;2021-03-01 18:09:33
301;2021-03-01 18:11:35;-76,3;-78,44;-76,89;-81,34;-81,34;-81,34;-82,5;-79,61;-80,56;-79,03;-82,7;17,36;2021-03-01 18:11:35
302;2021-03-01 18:12:36;-76,5;-78,44;-76,89;-81,53;-81,53;-81,14;-82,7;-79,61;-80,56;-79,03;-82,7;17,36;2021-03-01 18:12:36
303;2021-03-01 18:13:36;-76,5;-78,64;-77,08;-81,53;-81,53;-81,34;-82,89;-79,61;-80,75;-79,03;-82,5;17,36;2021-03-01 18:13:36
304;2021-03-01 18:14:37;-76,5;-78,64;-77,08;-81,53;-81,92;-81,34;-82,5;-79,81;-80,75;-79,42;-82,31;17,16;2021-03-01 18:14:37
305;2021-03-01 18:15:38;-76,5;-78,64;-77,08;-81,53;-81,73;-81,34;-82,89;-79,98;-80,95;-79,42;-82,31;17,36;2021-03-01 18:15:38
306;2021-03-01 18:16:39;-76,69;-78,64;-77,28;-81,73;-81,73;-81,34;-82,7;-80,17;-81,14;-79,42;-82,7;17,16;2021-03-01 18:16:39
307;2021-03-01 18:17:40;-76,69;-78,64;-77,28;-81,92;-81,92;-81,34;-82,89;-80,17;-81,14;-79,61;-82,7;17,16;2021-03-01 18:17:40
308;2021-03-01 18:18:40;-76,69;-78,83;-77,28;-81,92;-81,92;-81,34;-82,89;-79,98;-81,14;-79,61;-82,89;17,16;2021-03-01 18:18:40
309;2021-03-01 18:19:41;-76,69;-78,64;-77,28;-81,92;-81,92;-81,53;-83,09;-80,17;-81,53;-79,81;-82,5;17,36;2021-03-01 18:19:41
310;2021-03-01 18:20:42;-76,69;-78,83;-77,28;-82,12;-81,92;-81,34;-82,89;-80,36;-81,53;-79,81;-82,5;17,36;2021-03-01 18:20:42
311;2021-03-01 18:21:43;-76,69;-78,83;-77,28;-82,12;-81,92;-81,53;-83,28;-80,36;-81,53;-79,81;-82,5;17,16;2021-03-01 18:21:43
312;2021-03-01 18:22:44;-76,69;-78,83;-77,47;-82,31;-81,92;-81,53;-82,7;-80,36;-81,34;-79,81;-82,5;17,36;2021-03-01 18:22:44
313;2021-03-01 18:23:44;-76,89;-78,83;-77,47;-82,31;-81,92;-81,53;-82,89;-80,17;-80,95;-79,61;-82,5;17,36;2021-03-01 18:23:44
314;2021-03-01 18:24:45;-76,89;-78,83;-77,47;-82,12;-81,92;-81,73;-83,09;-79,98;-80,75;-79,42;-82,31;17,36;2021-03-01 18:24:45
315;2021-03-01 18:25:46;-76,89;-79,03;-77,47;-82,31;-81,92;-81,73;-82,89;-79,42;-80,17;-79,42;-82,5;17,36;2021-03-01 18:25:46
316;2021-03-01 18:26:47;-76,89;-78,83;-77,47;-82,31;-82,12;-81,73;-83,09;-79,42;-79,98;-79,22;-82,12;17,16;2021-03-01 18:26:47
317;2021-03-01 18:27:48;-76,69;-78,83;-77,28;-82,12;-82,12;-81,73;-83,28;-79,42;-80,36;-79,61;-82,5;17,36;2021-03-01 18:27:48
318;2021-03-01 18:28:48;-76,5;-78,83;-77,28;-81,92;-82,12;-81,73;-83,48;-79,81;-80,56;-80,36;-82,31;17,56;2021-03-01 18:28:48
319;2021-03-01 18:29:49;-76,3;-78,83;-77,28;-81,92;-82,12;-81,73;-83,28;-80,56;-80,75;-81,14;-82,5;17,36;2021-03-01 18:29:49
